"","lsoa","2004","2015","change_prop_id"
"14371","E01025279",0.0353860072824499,0.043,0.0076139927175501
"14372","E01010233",0.134383562739156,0.142,0.00761643726084399
"14373","E01017019",0.193381806147218,0.201,0.00761819385278203
"14374","E01023574",0.192379789965186,0.2,0.007620210034814
"14375","E01008176",0.079379269304802,0.087,0.00762073069519799
"14376","E01016585",0.0563791625722164,0.064,0.00762083742778361
"14377","E01018218",0.0323788645235701,0.04,0.0076211354764299
"14378","E01013592",0.0533769806310694,0.061,0.0076230193689306
"14379","E01020546",0.0693744104006162,0.077,0.00762558959938379
"14380","E01007084",0.0533722053427741,0.061,0.0076277946572259
"14381","E01012468",0.0723719061682779,0.08,0.0076280938317221
"14382","E01030471",0.0203713366210268,0.028,0.0076286633789732
"14383","E01026801",0.0793708152221777,0.087,0.00762918477782228
"14384","E01002146",0.0203703431005347,0.028,0.0076296568994653
"14385","E01030628",0.0413697442098468,0.049,0.0076302557901532
"14386","E01031985",0.0993680537903035,0.107,0.0076319462096965
"14387","E01013079",0.101368003771863,0.109,0.007631996228137
"14388","E01032315",0.0563672973197147,0.064,0.00763270268028529
"14389","E01012567",0.0133628749440418,0.021,0.0076371250559582
"14390","E01026791",0.258362461215467,0.266,0.00763753878453299
"14391","E01026018",0.079361809925722,0.087,0.00763819007427799
"14392","E01013462",0.0683598969424457,0.076,0.0076401030575543
"14393","E01028801",0.0383583945213074,0.046,0.0076416054786926
"14394","E01006192",0.0473570336829702,0.055,0.00764296631702981
"14395","E01006449",0.225354588323627,0.233,0.00764541167637298
"14396","E01019288",0.0163536562607898,0.024,0.0076463437392102
"14397","E01021709",0.0503520102573941,0.058,0.0076479897426059
"14398","E01008188",0.0893515679978776,0.097,0.0076484320021224
"14399","E01020593",0.214344216816861,0.222,0.00765578318313898
"14400","E01031300",0.0263422973494323,0.034,0.0076577026505677
"14401","E01005403",0.0863410285828115,0.094,0.00765897141718851
"14402","E01002258",0.139340751346036,0.147,0.007659248653964
"14403","E01000762",0.0523391280253182,0.06,0.0076608719746818
"14404","E01004164",0.0593387633631377,0.067,0.0076612366368623
"14405","E01001454",0.0583370620195683,0.066,0.00766293798043171
"14406","E01011239",0.111335591137702,0.119,0.00766440886229801
"14407","E01008506",0.18633349903977,0.194,0.00766650096023003
"14408","E01015801",0.211329761010965,0.219,0.00767023898903499
"14409","E01012349",0.374329372501623,0.382,0.00767062749837699
"14410","E01012071",0.0223287145582322,0.03,0.0076712854417678
"14411","E01020474",0.0473255715569081,0.055,0.0076744284430919
"14412","E01011403",0.0823244385812116,0.09,0.00767556141878839
"14413","E01023823",0.0843239189668987,0.092,0.0076760810331013
"14414","E01029287",0.0963211033053535,0.104,0.0076788966946465
"14415","E01025328",0.0483184385496569,0.056,0.00768156145034311
"14416","E01028656",0.00931819879926356,0.017,0.00768180120073644
"14417","E01019770",0.0863153250756582,0.094,0.00768467492434179
"14418","E01031668",0.035312662622476,0.043,0.00768733737752399
"14419","E01000371",0.0643117732838127,0.072,0.0076882267161873
"14420","E01006399",0.16731104936878,0.175,0.00768895063121999
"14421","E01007961",0.0373103923287295,0.045,0.0076896076712705
"14422","E01017669",0.0643067199562506,0.072,0.00769328004374939
"14423","E01010164",0.0553052341969202,0.063,0.0076947658030798
"14424","E01027838",0.0543015712948575,0.062,0.0076984287051425
"14425","E01028136",0.0353003195430237,0.043,0.0076996804569763
"14426","E01029778",0.0632995422946294,0.071,0.00770045770537059
"14427","E01009690",0.104299537759125,0.112,0.00770046224087499
"14428","E01029407",0.176298113370614,0.184,0.00770188662938601
"14429","E01011942",0.0492976882300321,0.057,0.00770231176996791
"14430","E01029031",0.0562960564697922,0.064,0.0077039435302078
"14431","E01028713",0.0522946870091677,0.06,0.0077053129908323
"14432","E01026281",0.0602921861711566,0.068,0.00770781382884341
"14433","E01021379",0.0352873041306833,0.043,0.00771269586931669
"14434","E01027076",0.084284942002357,0.092,0.00771505799764299
"14435","E01008345",0.302281897606574,0.31,0.00771810239342602
"14436","E01022407",0.0852782968500517,0.093,0.0077217031499483
"14437","E01008313",0.088277499073537,0.096,0.007722500926463
"14438","E01025854",0.0512773799884955,0.059,0.0077226200115045
"14439","E01024097",0.117275862270935,0.125,0.00772413772906501
"14440","E01023200",0.030274160013426,0.038,0.007725839986574
"14441","E01002398",0.123270714832493,0.131,0.00772928516750701
"14442","E01019840",0.0832694688848134,0.091,0.0077305311151866
"14443","E01032312",0.110268348644807,0.118,0.00773165135519299
"14444","E01002182",0.103262753771853,0.111,0.00773724622814702
"14445","E01018137",0.0372621715883362,0.045,0.0077378284116638
"14446","E01019324",0.0312619560114473,0.039,0.0077380439885527
"14447","E01019457",0.0682607931200676,0.076,0.0077392068799324
"14448","E01003812",0.0642604241411189,0.072,0.00773957585888109
"14449","E01020044",0.0512565447663534,0.059,0.0077434552336466
"14450","E01019580",0.236255224376615,0.244,0.00774477562338502
"14451","E01022331",0.163254212590862,0.171,0.00774578740913801
"14452","E01011489",0.167251647427388,0.175,0.007748352572612
"14453","E01008619",0.0342509692219414,0.042,0.0077490307780586
"14454","E01026783",0.0842496448561288,0.092,0.00775035514387121
"14455","E01010857",0.0742486887932393,0.082,0.0077513112067607
"14456","E01006764",0.376248041871146,0.384,0.00775195812885399
"14457","E01017220",0.156247951539392,0.164,0.00775204846060804
"14458","E01012834",0.394247352849062,0.402,0.0077526471509381
"14459","E01023515",0.0252459237769613,0.033,0.0077540762230387
"14460","E01019627",0.0572438813758027,0.065,0.0077561186241973
"14461","E01031034",0.031236727403335,0.039,0.007763272596665
"14462","E01014930",0.0602336450026575,0.068,0.00776635499734249
"14463","E01029825",0.0512316924967922,0.059,0.0077683075032078
"14464","E01021456",0.0182297637916368,0.026,0.0077702362083632
"14465","E01023763",0.0752250991172639,0.083,0.00777490088273611
"14466","E01023307",0.0532239277871304,0.061,0.0077760722128696
"14467","E01022722",0.0642219559412257,0.072,0.00777804405877429
"14468","E01016567",0.0192218414132937,0.027,0.00777815858670629
"14469","E01028179",0.0552195269340671,0.063,0.00778047306593291
"14470","E01009186",0.10121933991535,0.109,0.00778066008464999
"14471","E01019860",0.0212193151075915,0.029,0.0077806848924085
"14472","E01024746",0.0592181299330777,0.067,0.0077818700669223
"14473","E01021759",0.0832168223355593,0.091,0.0077831776644407
"14474","E01003739",0.172216141619327,0.18,0.007783858380673
"14475","E01030781",0.0532131284263482,0.061,0.0077868715736518
"14476","E01018342",0.0802125761175733,0.088,0.00778742388242669
"14477","E01004690",0.0082108578679324,0.016,0.0077891421320676
"14478","E01019552",0.143210531728002,0.151,0.007789468271998
"14479","E01017497",0.133210177425546,0.141,0.00778982257445399
"14480","E01017932",0.0292100434742917,0.037,0.0077899565257083
"14481","E01029130",0.0582098131815482,0.066,0.0077901868184518
"14482","E01019778",0.0492077579215988,0.057,0.0077922420784012
"14483","E01020417",0.0352074299774689,0.043,0.00779257002253109
"14484","E01025133",0.0602061657782892,0.068,0.0077938342217108
"14485","E01033596",0.179198916691379,0.187,0.00780108330862098
"14486","E01023718",0.0391980835386594,0.047,0.0078019164613406
"14487","E01027623",0.0361968781888858,0.044,0.0078031218111142
"14488","E01022212",0.0541962099683587,0.062,0.0078037900316413
"14489","E01005172",0.066195566234779,0.074,0.007804433765221
"14490","E01017205",0.296192963037497,0.304,0.00780703696250301
"14491","E01018619",0.0341927280260792,0.042,0.0078072719739208
"14492","E01016800",0.0331924952549412,0.041,0.0078075047450588
"14493","E01000253",0.0371890948474738,0.045,0.0078109051525262
"14494","E01001929",0.0711888665313203,0.079,0.0078111334686797
"14495","E01020935",0.132188478508984,0.14,0.00781152149101602
"14496","E01000488",0.157185768466853,0.165,0.007814231533147
"14497","E01009470",0.0201831761206905,0.028,0.0078168238793095
"14498","E01025355",0.0291830921202526,0.037,0.0078169078797474
"14499","E01032043",0.0471810422390234,0.055,0.0078189577609766
"14500","E01019881",0.0331805200456588,0.041,0.0078194799543412
"14501","E01028844",0.0101786322185401,0.018,0.0078213677814599
"14502","E01023117",0.0381775715058363,0.046,0.0078224284941637
"14503","E01024965",0.0241774051227206,0.032,0.0078225948772794
"14504","E01020540",0.0471770975700601,0.055,0.0078229024299399
"14505","E01022449",0.0311754987019509,0.039,0.0078245012980491
"14506","E01031158",0.0271750518754529,0.035,0.0078249481245471
"14507","E01021417",0.128173968882409,0.136,0.007826031117591
"14508","E01012652",0.0501723849150215,0.058,0.00782761508497851
"14509","E01000881",0.0831689979761879,0.091,0.00783100202381209
"14510","E01022790",0.0161629971099822,0.024,0.0078370028900178
"14511","E01023168",0.0231605101849624,0.031,0.0078394898150376
"14512","E01017041",0.0611592986813841,0.069,0.0078407013186159
"14513","E01028638",0.0501570968994912,0.058,0.00784290310050881
"14514","E01031180",0.0641559062693979,0.072,0.00784409373060209
"14515","E01022105",0.0191557773511742,0.027,0.0078442226488258
"14516","E01019641",0.0321515953115145,0.04,0.0078484046884855
"14517","E01032020",0.0571502864564092,0.065,0.0078497135435908
"14518","E01019784",0.0331454080732719,0.041,0.00785459192672811
"14519","E01020369",0.0611450140107659,0.069,0.0078549859892341
"14520","E01010596",0.0381448375241352,0.046,0.0078551624758648
"14521","E01002437",0.0301437847587464,0.038,0.0078562152412536
"14522","E01031841",0.066141223216152,0.074,0.007858776783848
"14523","E01014081",0.0581403292204257,0.066,0.0078596707795743
"14524","E01022405",0.119140009114953,0.127,0.00785999088504701
"14525","E01001018",0.0351396256367445,0.043,0.0078603743632555
"14526","E01013563",0.0371384553171944,0.045,0.00786154468280559
"14527","E01001452",0.0581355648889934,0.066,0.0078644351110066
"14528","E01000382",0.0301348644094767,0.038,0.0078651355905233
"14529","E01019017",0.0391336141892567,0.047,0.0078663858107433
"14530","E01019456",0.142129361190424,0.15,0.007870638809576
"14531","E01007030",0.151128776809185,0.159,0.00787122319081501
"14532","E01031190",0.151127570756578,0.159,0.00787242924342199
"14533","E01010170",0.012125411303121,0.02,0.007874588696879
"14534","E01003268",0.151125347671617,0.159,0.007874652328383
"14535","E01018249",0.0161239391438472,0.024,0.0078760608561528
"14536","E01016801",0.058123296952333,0.066,0.00787670304766701
"14537","E01022467",0.0201207478049616,0.028,0.0078792521950384
"14538","E01013717",0.215118926331016,0.223,0.00788107366898405
"14539","E01030359",0.0911186329552619,0.099,0.0078813670447381
"14540","E01030861",0.0161182439628007,0.024,0.0078817560371993
"14541","E01004533",0.225116294507583,0.233,0.00788370549241701
"14542","E01018371",0.0731153369567497,0.081,0.00788466304325029
"14543","E01009417",0.0951116470651979,0.103,0.0078883529348021
"14544","E01022635",0.188111315602104,0.196,0.007888684397896
"14545","E01009517",0.277109829381368,0.285,0.00789017061863195
"14546","E01016444",0.198106606046858,0.206,0.00789339395314198
"14547","E01016416",0.0771063472580703,0.085,0.0078936527419297
"14548","E01032317",0.0651056974544255,0.073,0.00789430254557449
"14549","E01012732",0.249105395467981,0.257,0.00789460453201901
"14550","E01014494",0.0781031607243369,0.086,0.00789683927566309
"14551","E01000534",0.169103026299636,0.177,0.00789697370036396
"14552","E01017787",0.0121028743172904,0.02,0.0078971256827096
"14553","E01016682",0.0391022216130024,0.047,0.0078977783869976
"14554","E01009672",0.0321020575501092,0.04,0.0078979424498908
"14555","E01027096",0.0501015615263264,0.058,0.0078984384736736
"14556","E01011835",0.0661009996360663,0.074,0.00789900036393369
"14557","E01013629",0.231097322125886,0.239,0.00790267787411397
"14558","E01031124",0.0360939719897895,0.044,0.00790602801021049
"14559","E01011108",0.0920920142466964,0.1,0.00790798575330361
"14560","E01011194",0.0330911231728662,0.041,0.0079088768271338
"14561","E01000163",0.250089439262793,0.258,0.00791056073720703
"14562","E01003356",0.0560871821186755,0.064,0.0079128178813245
"14563","E01031278",0.0240854613541469,0.032,0.0079145386458531
"14564","E01007907",0.174082362430936,0.182,0.00791763756906402
"14565","E01010883",0.0490815114321851,0.057,0.0079184885678149
"14566","E01002939",0.0990785310653361,0.107,0.0079214689346639
"14567","E01031379",0.0760763990860857,0.084,0.00792360091391431
"14568","E01012516",0.0530757109898543,0.061,0.0079242890101457
"14569","E01011249",0.214069888411728,0.222,0.00793011158827203
"14570","E01014805",0.0510697233157953,0.059,0.00793027668420471
"14571","E01030797",0.0210695835773641,0.029,0.0079304164226359
"14572","E01019701",0.108067227448812,0.116,0.007932772551188
"14573","E01021058",0.117064285252593,0.125,0.00793571474740699
"14574","E01003868",0.0310571417722268,0.039,0.0079428582277732
"14575","E01003237",0.261056760700837,0.269,0.00794323929916302
"14576","E01002998",0.142054476608713,0.15,0.00794552339128698
"14577","E01020298",0.0810518189842014,0.089,0.0079481810157986
"14578","E01010336",0.203048311289096,0.211,0.00795168871090404
"14579","E01012511",0.148047657984013,0.156,0.00795234201598699
"14580","E01018692",0.017046900680826,0.025,0.007953099319174
"14581","E01021295",0.153044780467996,0.161,0.00795521953200401
"14582","E01021242",0.0270446192138818,0.035,0.0079553807861182
"14583","E01018956",0.0750426858564879,0.083,0.0079573141435121
"14584","E01031519",0.0720420755966747,0.08,0.00795792440332529
"14585","E01010581",0.102041584811868,0.11,0.00795841518813201
"14586","E01021099",0.0530408104088417,0.061,0.0079591895911583
"14587","E01024483",0.0320367265161888,0.04,0.0079632734838112
"14588","E01009820",0.087036637550332,0.095,0.007963362449668
"14589","E01006814",0.0640348960049189,0.072,0.00796510399508109
"14590","E01021801",0.0660332248585481,0.074,0.0079667751414519
"14591","E01032149",0.0180322781230375,0.026,0.0079677218769625
"14592","E01032756",0.0860305784529614,0.094,0.00796942154703863
"14593","E01016232",0.0590299583473972,0.067,0.0079700416526028
"14594","E01013144",0.371027321232535,0.379,0.00797267876746505
"14595","E01026467",0.328025606613334,0.336,0.007974393386666
"14596","E01020943",0.083025186987663,0.091,0.007974813012337
"14597","E01017735",0.0390235164506776,0.047,0.0079764835493224
"14598","E01022273",0.0390232701153986,0.047,0.0079767298846014
"14599","E01005046",0.0240224637380753,0.032,0.0079775362619247
"14600","E01007031",0.0770209356314129,0.085,0.0079790643685871
"14601","E01014634",0.0570191454415644,0.065,0.0079808545584356
"14602","E01013557",0.0360179900570231,0.044,0.0079820099429769
"14603","E01008064",0.0400154667218923,0.048,0.00798453327810771
"14604","E01004608",0.110015435725782,0.118,0.007984564274218
"14605","E01028039",0.0740088384392341,0.082,0.0079911615607659
"14606","E01007259",0.0370085632020773,0.045,0.0079914367979227
"14607","E01025015",0.0370083962338344,0.045,0.0079916037661656
"14608","E01000200",0.081006805350075,0.089,0.007993194649925
"14609","E01028478",0.0390046055879108,0.047,0.0079953944120892
"14610","E01005671",0.227002536205496,0.235,0.00799746379450403
"14611","E01020462",0.0490018937009628,0.057,0.0079981062990372
"14612","E01029784",0.0410014500973213,0.049,0.0079985499026787
"14613","E01017140",0.197001029131321,0.205,0.00799897086867898
"14614","E01030043",0.0630007652129703,0.071,0.0079992347870297
"14615","E01013287",0.100999596168122,0.109,0.008000403831878
"14616","E01029380",0.0389984805393802,0.047,0.0080015194606198
"14617","E01022205",0.0479974291471698,0.056,0.0080025708528302
"14618","E01032034",0.0449973250706542,0.053,0.0080026749293458
"14619","E01021347",0.0569946457886304,0.065,0.0080053542113696
"14620","E01021010",0.076994582426947,0.085,0.00800541757305302
"14621","E01008758",0.111994001838203,0.12,0.00800599816179699
"14622","E01008570",0.0839929235552618,0.092,0.00800707644473819
"14623","E01000141",0.18199260042638,0.19,0.00800739957362001
"14624","E01006496",0.203991684678081,0.212,0.00800831532191901
"14625","E01011707",0.0569914998331648,0.065,0.0080085001668352
"14626","E01003752",0.0999910545635048,0.108,0.00800894543649519
"14627","E01016017",0.28198548892554,0.29,0.00801451107446
"14628","E01000648",0.0499843265513086,0.058,0.0080156734486914
"14629","E01013853",0.225981268081873,0.234,0.00801873191812705
"14630","E01015220",0.101979101082369,0.11,0.008020898917631
"14631","E01000261",0.0569789584096912,0.065,0.00802104159030881
"14632","E01028932",0.0349785031231856,0.043,0.00802149687681439
"14633","E01001266",0.0999784047320474,0.108,0.0080215952679526
"14634","E01022418",0.064975330573572,0.073,0.008024669426428
"14635","E01030484",0.137972501069782,0.146,0.00802749893021798
"14636","E01032617",0.0459706903935008,0.054,0.0080293096064992
"14637","E01018500",0.0379706888268099,0.046,0.0080293111731901
"14638","E01010766",0.0139691108336875,0.022,0.0080308891663125
"14639","E01009187",0.122968573459386,0.131,0.00803142654061402
"14640","E01003755",0.121967163789195,0.13,0.008032836210805
"14641","E01023267",0.0599653087142788,0.068,0.0080346912857212
"14642","E01028364",0.0389649379512814,0.047,0.0080350620487186
"14643","E01013103",0.0469637472234888,0.055,0.0080362527765112
"14644","E01006268",0.120957105932735,0.129,0.00804289406726501
"14645","E01031740",0.0269543124818262,0.035,0.0080456875181738
"14646","E01010707",0.0339535799887304,0.042,0.0080464200112696
"14647","E01007160",0.149949642021765,0.158,0.008050357978235
"14648","E01004155",0.0519480616984502,0.06,0.0080519383015498
"14649","E01020898",0.406943180003882,0.415,0.00805681999611796
"14650","E01003895",0.0589417983980763,0.067,0.00805820160192371
"14651","E01031447",0.0669342404657546,0.075,0.0080657595342454
"14652","E01008498",0.0399301900600196,0.048,0.0080698099399804
"14653","E01015407",0.0489293274002667,0.057,0.00807067259973331
"14654","E01000766",0.0209259136672497,0.029,0.0080740863327503
"14655","E01027077",0.0309256782448055,0.039,0.0080743217551945
"14656","E01016748",0.0699246802982545,0.078,0.00807531970174551
"14657","E01004938",0.29992427675702,0.308,0.00807572324298
"14658","E01022858",0.0309233276942138,0.039,0.00807667230578619
"14659","E01009535",0.0769232866392847,0.085,0.0080767133607153
"14660","E01014504",0.0819222064852358,0.09,0.00807779351476422
"14661","E01020828",0.0459204393044712,0.054,0.0080795606955288
"14662","E01023940",0.105919440220487,0.114,0.008080559779513
"14663","E01008141",0.0449153493646222,0.053,0.0080846506353778
"14664","E01018182",0.078913297796942,0.087,0.00808670220305799
"14665","E01020362",0.0579129128935547,0.066,0.0080870871064453
"14666","E01028415",0.031911189273129,0.04,0.008088810726871
"14667","E01013663",0.165908797067819,0.174,0.00809120293218096
"14668","E01003443",0.0209010547690325,0.029,0.0080989452309675
"14669","E01031422",0.0378988200363116,0.046,0.0081011799636884
"14670","E01027458",0.0178985698692073,0.026,0.0081014301307927
"14671","E01013433",0.0288958710963507,0.037,0.0081041289036493
"14672","E01003756",0.145894492716809,0.154,0.00810550728319101
"14673","E01015137",0.0778928733393933,0.086,0.00810712666060667
"14674","E01007639",0.171892104431374,0.18,0.00810789556862596
"14675","E01024425",0.0918916349420213,0.1,0.00810836505797871
"14676","E01021184",0.0698903082019841,0.078,0.00810969179801591
"14677","E01012500",0.0438879615444612,0.052,0.00811203845553879
"14678","E01020201",0.064887187199708,0.073,0.008112812800292
"14679","E01006360",0.406886839476411,0.415,0.00811316052358896
"14680","E01025280",0.040885146390324,0.049,0.008114853609676
"14681","E01007896",0.0258847885601298,0.034,0.0081152114398702
"14682","E01004190",0.0278832454606129,0.036,0.0081167545393871
"14683","E01025924",0.0568831779179086,0.065,0.0081168220820914
"14684","E01016430",0.00888019975533684,0.017,0.00811980024466316
"14685","E01028509",0.0388797591853064,0.047,0.00812024081469361
"14686","E01000123",0.0938782443249121,0.102,0.0081217556750879
"14687","E01017086",0.053877061669527,0.062,0.00812293833047299
"14688","E01026929",0.0508759062912177,0.059,0.0081240937087823
"14689","E01007388",0.0998748753576111,0.108,0.00812512464238889
"14690","E01025375",0.0568732784124222,0.065,0.0081267215875778
"14691","E01024887",0.182872274763286,0.191,0.00812772523671398
"14692","E01013387",0.0218702339607802,0.03,0.0081297660392198
"14693","E01016956",0.0718672977407184,0.08,0.0081327022592816
"14694","E01011455",0.0118661858121861,0.02,0.0081338141878139
"14695","E01027227",0.181863116462487,0.19,0.00813688353751299
"14696","E01031889",0.106858294108628,0.115,0.00814170589137199
"14697","E01020316",0.029857828224738,0.038,0.00814217177526199
"14698","E01026916",0.0528567883106932,0.061,0.0081432116893068
"14699","E01022049",0.133855134226365,0.142,0.00814486577363499
"14700","E01018242",0.0778530979703445,0.086,0.0081469020296555
"14701","E01018534",0.19185222076712,0.2,0.00814777923288001
"14702","E01005539",0.248848933608236,0.257,0.00815106639176399
"14703","E01004906",0.223844642363877,0.232,0.00815535763612302
"14704","E01005644",0.0628411676905367,0.071,0.00815883230946329
"14705","E01027587",0.109839128185009,0.118,0.00816087181499096
"14706","E01007990",0.133838191146404,0.142,0.00816180885359599
"14707","E01005870",0.119837466831751,0.128,0.00816253316824901
"14708","E01011692",0.0528338680538772,0.061,0.0081661319461228
"14709","E01008877",0.0958315171796121,0.104,0.0081684828203879
"14710","E01011483",0.258830272848099,0.267,0.00816972715190101
"14711","E01011654",0.0328284042914385,0.041,0.0081715957085615
"14712","E01020771",0.258827948734753,0.267,0.008172051265247
"14713","E01012201",0.0448272578615026,0.053,0.0081727421384974
"14714","E01018255",0.0378250819687669,0.046,0.0081749180312331
"14715","E01023966",0.0188206476037835,0.027,0.0081793523962165
"14716","E01001625",0.262819456819383,0.271,0.00818054318061701
"14717","E01031200",0.0498171276446215,0.058,0.00818287235537851
"14718","E01026719",0.135816908765876,0.144,0.008183091234124
"14719","E01022882",0.00781681148396065,0.016,0.00818318851603935
"14720","E01027453",0.132814317614104,0.141,0.00818568238589598
"14721","E01019804",0.0568086340416641,0.065,0.0081913659583359
"14722","E01020274",0.0358081764554925,0.044,0.0081918235445075
"14723","E01025695",0.0338080624271395,0.042,0.00819193757286051
"14724","E01027308",0.0608079021166403,0.069,0.00819209788335971
"14725","E01025411",0.0638028788759481,0.072,0.0081971211240519
"14726","E01008432",0.21380106306694,0.222,0.00819893693306004
"14727","E01022964",0.243799906496572,0.252,0.00820009350342801
"14728","E01003478",0.0457981854138956,0.054,0.0082018145861044
"14729","E01024763",0.0737967487769717,0.082,0.0082032512230283
"14730","E01010722",0.254795147611888,0.263,0.00820485238811203
"14731","E01033306",0.0917949751794674,0.1,0.00820502482053261
"14732","E01015460",0.119793956006724,0.128,0.008206043993276
"14733","E01010083",0.185793183354238,0.194,0.00820681664576201
"14734","E01000191",0.056791439282255,0.065,0.008208560717745
"14735","E01030407",0.0147895064302673,0.023,0.0082104935697327
"14736","E01021082",0.0497883991589693,0.058,0.0082116008410307
"14737","E01031195",0.044788303901876,0.053,0.008211696098124
"14738","E01024347",0.0487862768012618,0.057,0.00821372319873819
"14739","E01029909",0.0507853037568274,0.059,0.00821469624317259
"14740","E01012247",0.253781504763384,0.262,0.008218495236616
"14741","E01022227",0.0757798852422731,0.084,0.00822011475772691
"14742","E01005549",0.0287742866262024,0.037,0.0082257133737976
"14743","E01017130",0.378773354833285,0.387,0.00822664516671501
"14744","E01032501",0.0587724524664367,0.067,0.00822754753356331
"14745","E01023173",0.0167721468602967,0.025,0.0082278531397033
"14746","E01032417",0.0577710572565125,0.066,0.0082289427434875
"14747","E01017370",0.165770185078275,0.174,0.00822981492172498
"14748","E01019569",0.151769712476292,0.16,0.008230287523708
"14749","E01032211",0.0497670773583923,0.058,0.0082329226416077
"14750","E01021664",0.113760933315494,0.122,0.008239066684506
"14751","E01011121",0.26475955548882,0.273,0.00824044451118
"14752","E01017947",0.119757836843625,0.128,0.00824216315637499
"14753","E01027262",0.0287573337620198,0.037,0.0082426662379802
"14754","E01024997",0.041757082613744,0.05,0.008242917386256
"14755","E01032940",0.0347556370852758,0.043,0.0082443629147242
"14756","E01033447",0.031753321188377,0.04,0.00824667881162301
"14757","E01029741",0.0277511703603166,0.036,0.0082488296396834
"14758","E01023197",0.0397487744673469,0.048,0.0082512255326531
"14759","E01030794",0.0697474957128623,0.078,0.0082525042871377
"14760","E01023680",0.0457451868253972,0.054,0.0082548131746028
"14761","E01015140",0.0327443594835745,0.041,0.0082556405164255
"14762","E01019686",0.0257425671462585,0.034,0.0082574328537415
"14763","E01023458",0.0467425532584612,0.055,0.0082574467415388
"14764","E01024850",0.0137422362680891,0.022,0.0082577637319109
"14765","E01010173",0.0147412601470979,0.023,0.0082587398529021
"14766","E01026301",0.067740740378054,0.076,0.008259259621946
"14767","E01028061",0.0587395217384314,0.067,0.0082604782615686
"14768","E01018598",0.0277392594365088,0.036,0.0082607405634912
"14769","E01002860",0.00973761116963828,0.018,0.00826238883036172
"14770","E01019387",0.0487364143940107,0.057,0.0082635856059893
"14771","E01010003",0.289734138583251,0.298,0.00826586141674901
"14772","E01016634",0.0357326259636113,0.044,0.0082673740363887
"14773","E01017828",0.108729660939767,0.117,0.00827033906023299
"14774","E01006320",0.036729567068207,0.045,0.008270432931793
"14775","E01021143",0.0677292598229037,0.076,0.00827074017709629
"14776","E01000435",0.189726460437612,0.198,0.00827353956238802
"14777","E01022281",0.0487206596770501,0.057,0.0082793403229499
"14778","E01003271",0.0497199142345392,0.058,0.00828008576546081
"14779","E01027365",0.0627182912985193,0.071,0.00828170870148069
"14780","E01027303",0.033717890036503,0.042,0.008282109963497
"14781","E01019251",0.0357173632512871,0.044,0.00828263674871289
"14782","E01003207",0.28771479035782,0.296,0.00828520964217999
"14783","E01011099",0.138714381714103,0.147,0.008285618285897
"14784","E01017878",0.0157143307791101,0.024,0.0082856692208899
"14785","E01023472",0.122713055454124,0.131,0.008286944545876
"14786","E01018292",0.015708879483844,0.024,0.008291120516156
"14787","E01017058",0.15470836853331,0.163,0.00829163146669001
"14788","E01000254",0.0347059012302513,0.043,0.0082940987697487
"14789","E01026838",0.0257054939256089,0.034,0.0082945060743911
"14790","E01030392",0.0377038704577963,0.046,0.0082961295422037
"14791","E01025007",0.0287023968237683,0.037,0.0082976031762317
"14792","E01004768",0.0247020166447188,0.033,0.0082979833552812
"14793","E01014245",0.10970145221253,0.118,0.00829854778746998
"14794","E01016266",0.0527011854663204,0.061,0.00829881453367961
"14795","E01020389",0.0776998922046616,0.086,0.00830010779533839
"14796","E01028154",0.0886995589081451,0.097,0.0083004410918549
"14797","E01027335",0.0766962497580693,0.085,0.00830375024193071
"14798","E01028488",0.045695736627431,0.054,0.008304263372569
"14799","E01029022",0.0416931845319508,0.05,0.00830681546804921
"14800","E01014870",0.052688250422639,0.061,0.008311749577361
"14801","E01030727",0.0506858751778826,0.059,0.00831412482211739
"14802","E01000208",0.0366852132062839,0.045,0.0083147867937161
"14803","E01020579",0.0566843591351633,0.065,0.0083156408648367
"14804","E01026303",0.0326814462728125,0.041,0.0083185537271875
"14805","E01024139",0.0246756404606293,0.033,0.0083243595393707
"14806","E01031544",0.0616743740871596,0.07,0.0083256259128404
"14807","E01024734",0.0546735465317294,0.063,0.0083264534682706
"14808","E01007039",0.0996721217379442,0.108,0.0083278782620558
"14809","E01032495",0.127671383355526,0.136,0.00832861664447443
"14810","E01021914",0.0626708420057496,0.071,0.00832915799425039
"14811","E01032105",0.0386628441123814,0.047,0.0083371558876186
"14812","E01018383",0.0426627004223501,0.051,0.0083372995776499
"14813","E01008314",0.0706609981433973,0.079,0.0083390018566027
"14814","E01032472",0.0326601177774782,0.041,0.0083398822225218
"14815","E01009422",0.0476598904065613,0.056,0.0083401095934387
"14816","E01021229",0.0166584405125507,0.025,0.00834155948744931
"14817","E01024046",0.0376573507107383,0.046,0.0083426492892617
"14818","E01030399",0.0876568272777476,0.096,0.00834317272225241
"14819","E01019465",0.132656215087697,0.141,0.00834378491230298
"14820","E01018362",0.0416542044632604,0.05,0.0083457955367396
"14821","E01017207",0.364653303574732,0.373,0.00834669642526797
"14822","E01022888",0.0266530023995132,0.035,0.0083469976004868
"14823","E01009796",0.129652579820168,0.138,0.008347420179832
"14824","E01005787",0.017652224944282,0.026,0.00834777505571799
"14825","E01018186",0.0946517068982866,0.103,0.00834829310171339
"14826","E01022946",0.0806491371059963,0.089,0.00835086289400369
"14827","E01002137",0.0146486879510979,0.023,0.0083513120489021
